"","at_least_2_kids_in_2013","t0_ritual_scale","t1_ritual_scale","t0_ritual_1aweek","t1_ritual_1aweek","t0_faith_scale","t1_faith_scale","t0_faith_full","t1_faith_full","t0_age","t0_parent_income","t0_female","t0_religion_cat","t0_parent_education","t0_race","at_least_2_kid_in_2013","kids_2005","kids_2013","wave1","wave2","wave4","waves_1_2_4","caregiver1"
"1791",0,6,7,1,1,3,3,0,0,13,1,0,"Mormon","Beyond high school","Not disclosed",0,0,0,1,1,1,1,"Parent"
"1792",NA,5,7,0,1,3,5,0,1,15,4,1,"Mainline Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1793",NA,6,NA,1,NA,3,NA,0,NA,14,3,1,"Conservative Protestant","High school","White",NA,NA,NA,1,0,0,0,"Parent"
"1794",NA,3,2,0,0,4,4,0,0,17,7,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1795",NA,7,NA,1,NA,5,NA,1,NA,16,11,0,"Conservative Protestant","High school","White",NA,NA,NA,1,0,0,0,"Parent"
"1796",0,7,6,1,1,5,4,1,0,14,8,1,"Conservative Protestant","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"1797",0,6,1,1,0,1,3,0,0,14,6,0,"Conservative Protestant","Beyond high school","White",0,0,1,1,1,1,1,"Step p."
"1798",NA,2,2,0,0,3,4,0,0,14,8,0,"Black Protestant","High school","Black",NA,NA,NA,1,1,0,0,"Parent"
"1799",0,1,2,0,0,3,2,0,0,13,4,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1800",0,1,1,0,0,1,2,0,0,17,8,0,"Not religious","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"1801",NA,3,NA,0,NA,4,NA,0,NA,15,2,0,"Black Protestant","High school","Black",NA,NA,NA,1,0,0,0,"Parent"
"1802",0,5,6,0,1,2,3,0,0,16,4,1,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1803",0,6,6,1,1,4,4,0,0,14,8,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1804",1,2,1,0,0,3,3,0,0,16,5,1,"Mainline Protestant","High school","White",1,0,2,1,1,1,1,"Parent"
"1805",NA,2,NA,0,NA,1,NA,0,NA,13,3,0,"Black Protestant","High school","Black",NA,NA,NA,1,0,0,0,"Grandparent"
"1806",0,2,2,0,0,3,3,0,0,17,4,1,"Catholic","Less than 12th grade","Hispanic",0,0,0,1,1,1,1,"Parent"
"1807",0,2,NA,0,NA,2,NA,0,NA,14,5,0,"Conservative Protestant","Beyond high school","Other",0,0,0,1,0,1,0,"Parent"
"1808",0,2,1,0,0,3,2,0,0,14,NA,0,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1809",0,5,4,0,0,3,4,0,0,17,11,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1810",0,7,7,1,1,4,3,0,0,15,6,0,"Other religion","Less than 12th grade","Black",0,0,0,1,1,1,1,"Parent"
"1811",1,6,6,1,1,3,5,0,1,15,6,1,"Catholic","Less than 12th grade","White",1,1,2,1,1,1,1,"Parent"
"1812",NA,6,1,1,0,3,3,0,0,13,5,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1813",0,1,1,0,0,1,2,0,0,16,3,1,"Not religious","High school","Hispanic",0,0,1,1,1,1,1,"Parent"
"1814",NA,3,6,0,1,2,3,0,0,14,11,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Step p."
"1815",NA,7,6,1,1,4,4,0,0,17,4,1,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"1816",1,5,NA,0,NA,4,NA,0,NA,16,3,1,"Black Protestant","Less than 12th grade","Black",1,1,3,1,0,1,0,"Parent"
"1817",NA,6,2,1,0,3,4,0,0,17,7,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1818",0,2,NA,0,NA,1,NA,0,NA,16,5,1,"Catholic","High school","Other",0,0,1,1,0,1,0,"Parent"
"1819",NA,2,5,0,0,4,4,0,0,15,3,0,"Catholic","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1820",0,2,2,0,0,3,2,0,0,16,11,1,"Jewish","Beyond high school","Other",0,0,0,1,1,1,1,"Parent"
"1821",NA,2,2,0,0,2,2,0,0,13,5,0,"Catholic","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1822",0,1,1,0,0,2,2,0,0,15,4,0,"Not religious","Beyond high school","Not disclosed",0,0,1,1,1,1,1,"Parent"
"1823",NA,1,2,0,0,1,1,0,0,16,11,1,"Catholic","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1824",NA,1,1,0,0,3,2,0,0,15,10,0,"Catholic","High school","White",NA,NA,NA,1,1,0,0,"Parent"
"1825",0,5,4,0,0,5,4,1,0,15,3,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1826",0,6,NA,1,NA,4,NA,0,NA,15,NA,1,"Mormon","Beyond high school","White",0,0,0,1,0,1,0,"Parent"
"1827",NA,6,NA,1,NA,4,NA,0,NA,15,5,1,"Catholic","Beyond high school","Black",NA,NA,NA,1,0,0,0,"Parent"
"1828",0,6,1,1,0,3,2,0,0,15,7,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Step p."
"1829",0,2,2,0,0,3,3,0,0,13,6,0,"Jewish","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1830",NA,7,7,1,1,5,4,1,0,16,6,1,"Conservative Protestant","High school","White",NA,NA,NA,1,1,0,0,"Parent"
"1831",0,6,6,1,1,4,4,0,0,15,4,1,"Conservative Protestant","Beyond high school","White",0,0,1,1,1,1,1,"Parent"
"1832",0,7,2,1,0,4,4,0,0,13,7,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1833",NA,2,2,0,0,3,4,0,0,14,2,0,"Black Protestant","High school","Black",NA,NA,NA,1,1,0,0,"Parent"
"1834",NA,6,NA,1,NA,5,NA,1,NA,14,1,0,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,0,0,0,"Parent"
"1835",0,3,2,0,0,3,3,0,0,13,4,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1836",NA,5,2,0,0,5,3,1,0,14,9,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1837",0,6,4,1,0,4,3,0,0,16,11,0,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1838",0,2,1,0,0,2,2,0,0,16,11,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1839",0,6,NA,1,NA,4,NA,0,NA,15,4,1,"Conservative Protestant","High school","White",0,0,1,1,0,1,0,"Parent"
"1840",1,4,2,0,0,4,4,0,0,15,3,1,"Conservative Protestant","High school","White",1,0,2,1,1,1,1,"Step p."
"1841",0,6,NA,1,NA,3,NA,0,NA,14,2,1,"Conservative Protestant","Less than 12th grade","Other",0,0,0,1,0,1,0,"Parent"
"1842",1,7,NA,1,NA,4,NA,0,NA,17,3,0,"Catholic","Beyond high school","Black",1,1,3,1,0,1,0,"Parent"
"1843",NA,5,NA,0,NA,3,NA,0,NA,13,6,1,"Mainline Protestant","High school","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"1844",NA,7,7,1,1,5,5,1,1,17,10,0,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"1845",0,5,5,0,0,5,5,1,1,13,4,1,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"1846",NA,1,1,0,0,1,1,0,0,14,11,0,"Not religious","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1847",1,6,4,1,0,5,5,1,1,17,8,1,"Black Protestant","Beyond high school","Black",1,0,2,1,1,1,1,"Parent"
"1848",0,5,4,0,0,3,3,0,0,14,8,0,"Catholic","Beyond high school","Hispanic",0,0,0,1,1,1,1,"Parent"
"1849",0,7,5,1,0,5,4,1,0,17,3,1,"Mainline Protestant","Beyond high school","Hispanic",0,0,0,1,1,1,1,"Parent"
"1850",0,6,6,1,1,5,5,1,1,14,7,0,"Conservative Protestant","Beyond high school","Hispanic",0,0,0,1,1,1,1,"Parent"
"1851",0,7,7,1,1,5,5,1,1,14,5,1,"Mormon","High school","White",0,0,1,1,1,1,1,"Parent"
"1852",NA,6,5,1,0,4,2,0,0,13,4,1,"Catholic","Beyond high school","Other",NA,NA,NA,1,1,0,0,"Parent"
"1853",0,5,2,0,0,4,3,0,0,16,5,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1854",NA,2,NA,0,NA,3,NA,0,NA,17,2,0,"Other religion","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1855",NA,2,2,0,0,4,3,0,0,16,11,0,"Not disclosed","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1856",0,5,1,0,0,2,1,0,0,17,NA,1,"Mormon","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1857",0,5,NA,0,NA,4,NA,0,NA,13,NA,1,"Conservative Protestant","Beyond high school","Black",0,0,0,1,0,1,0,"Parent"
"1858",0,6,5,1,0,4,3,0,0,14,11,1,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1859",NA,5,2,0,0,5,3,1,0,17,5,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1860",0,7,5,1,0,5,4,1,0,17,10,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1861",NA,3,5,0,0,4,4,0,0,17,NA,1,"Black Protestant","High school","Black",NA,NA,NA,1,1,0,0,"Parent"
"1862",NA,3,4,0,0,3,4,0,0,17,11,1,"Mainline Protestant","Beyond high school","Other",NA,NA,NA,1,1,0,0,"Parent"
"1863",0,5,5,0,0,5,3,1,0,15,3,0,"Black Protestant","Less than 12th grade","Black",0,0,0,1,1,1,1,"Parent"
"1864",NA,6,NA,1,NA,3,NA,0,NA,14,1,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1865",0,3,3,0,0,5,5,1,1,17,3,1,"Conservative Protestant","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"1866",0,7,7,1,1,4,5,0,1,15,6,1,"Conservative Protestant","Beyond high school","White",0,0,1,1,1,1,1,"Parent"
"1867",NA,2,NA,0,NA,1,NA,0,NA,16,11,1,"Catholic","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1868",0,7,NA,1,NA,2,NA,0,NA,14,4,0,"Conservative Protestant","Beyond high school","Hispanic",0,0,1,1,0,1,0,"Parent"
"1869",NA,5,NA,0,NA,5,NA,1,NA,14,3,1,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,0,0,0,"Parent"
"1870",NA,1,1,0,0,3,3,0,0,17,10,1,"Not religious","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1871",0,1,1,0,0,4,3,0,0,17,9,1,"Other religion","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1872",NA,6,4,1,0,3,4,0,0,15,3,0,"Other religion","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"1873",NA,1,NA,0,NA,3,NA,0,NA,15,5,0,"Not religious","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1874",0,3,4,0,0,4,3,0,0,15,10,0,"Mainline Protestant","Beyond high school","White",0,0,1,1,1,1,1,"Step p."
"1875",NA,1,1,0,0,2,3,0,0,13,2,0,"Not religious","High school","White",NA,NA,NA,1,1,0,0,"Parent"
"1876",NA,1,1,0,0,2,2,0,0,13,7,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1877",NA,4,1,0,0,1,1,0,0,14,3,0,"Catholic","High school","White",NA,NA,NA,1,1,0,0,"Parent"
"1878",0,1,1,0,0,1,2,0,0,16,5,0,"Not religious","Beyond high school","White",0,0,0,1,1,1,1,"Step p."
"1879",NA,7,NA,1,NA,2,NA,0,NA,14,4,1,"Conservative Protestant","Less than 12th grade","Hispanic",NA,NA,NA,1,0,0,0,"Step p."
"1880",NA,1,1,0,0,3,4,0,0,17,2,0,"Conservative Protestant","Less than 12th grade","White",NA,NA,NA,1,1,0,0,"Parent"
"1881",0,7,6,1,1,4,5,0,1,16,11,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1882",0,6,2,1,0,3,3,0,0,14,9,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1883",1,5,2,0,0,5,3,1,0,15,2,1,"Catholic","High school","Black",1,0,2,1,1,1,1,"Parent"
"1884",NA,1,NA,0,NA,3,NA,0,NA,17,NA,1,"Mainline Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1885",NA,3,6,0,1,3,4,0,0,13,4,1,"Catholic","Less than 12th grade","Hispanic",NA,NA,NA,1,1,0,0,"Parent"
"1886",0,1,6,0,1,3,4,0,0,15,11,1,"Not religious","Beyond high school","Black",0,0,1,1,1,1,1,"Parent"
"1887",NA,6,6,1,1,4,5,0,1,17,3,1,"Conservative Protestant","High school","White",NA,NA,NA,1,1,0,0,"Parent"
"1888",0,3,5,0,0,4,4,0,0,13,6,1,"Catholic","Beyond high school","White",0,0,1,1,1,1,1,"Legal guardian"
"1889",0,1,NA,0,NA,1,NA,0,NA,17,3,0,"Not religious","High school","White",0,0,0,1,0,1,0,"Parent"
"1890",0,3,5,0,0,5,5,1,1,15,3,1,"Catholic","Beyond high school","Black",0,0,1,1,1,1,1,"Parent"
"1891",NA,3,NA,0,NA,5,NA,1,NA,14,4,0,"Conservative Protestant","Less than 12th grade","White",NA,NA,NA,1,0,0,0,"Parent"
"1892",0,1,1,0,0,4,3,0,0,16,11,0,"Jewish","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1893",0,3,1,0,0,4,2,0,0,16,2,0,"Black Protestant","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"1894",NA,6,NA,1,NA,3,NA,0,NA,17,4,0,"Conservative Protestant","High school","White",NA,NA,NA,1,0,0,0,"Step p."
"1895",0,7,2,1,0,5,4,1,0,14,5,1,"Black Protestant","Beyond high school","Black",0,0,1,1,1,1,1,"Parent"
"1896",0,7,7,1,1,5,5,1,1,13,10,0,"Other religion","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"1897",0,6,5,1,0,4,3,0,0,16,3,1,"Catholic","Less than 12th grade","Hispanic",0,0,1,1,1,1,1,"Parent"
"1898",1,2,1,0,0,3,4,0,0,13,3,1,"Conservative Protestant","High school","White",1,0,2,1,1,1,1,"Parent"
"1899",0,6,NA,1,NA,4,NA,0,NA,17,11,0,"Mormon","Beyond high school","White",0,0,0,1,0,1,0,"Parent"
"1900",NA,1,1,0,0,3,2,0,0,13,3,0,"Catholic","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1901",0,6,6,1,1,5,5,1,1,16,6,0,"Black Protestant","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"1902",0,7,6,1,1,5,4,1,0,15,NA,0,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1903",NA,1,5,0,0,3,3,0,0,13,5,0,"Catholic","Beyond high school","White",NA,NA,NA,1,1,0,0,"Step p."
"1904",NA,7,NA,1,NA,5,NA,1,NA,17,5,0,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,0,0,0,"Parent"
"1905",1,1,1,0,0,3,2,0,0,15,3,1,"Not religious","Beyond high school","White",1,0,3,1,1,1,1,"Parent"
"1906",0,3,NA,0,NA,3,NA,0,NA,14,5,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,0,1,0,"Parent"
"1907",0,5,2,0,0,5,4,1,0,15,6,1,"Mainline Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"1908",0,7,7,1,1,5,5,1,1,14,4,1,"Conservative Protestant","Beyond high school","White",0,0,1,1,1,1,1,"Parent"
"1909",1,7,NA,1,NA,5,NA,1,NA,14,NA,1,"Mainline Protestant","Beyond high school","White",1,0,2,1,0,1,0,"Parent"
"1910",0,6,6,1,1,5,5,1,1,16,8,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1911",0,2,2,0,0,3,3,0,0,15,11,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1912",NA,6,NA,1,NA,3,NA,0,NA,16,4,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Step p."
"1913",NA,2,1,0,0,5,5,1,1,14,3,0,"Black Protestant","High school","Black",NA,NA,NA,1,1,0,0,"Grandparent"
"1914",NA,7,6,1,1,5,4,1,0,15,9,0,"Black Protestant","Beyond high school","Other",NA,NA,NA,1,1,0,0,"Parent"
"1915",NA,7,7,1,1,4,4,0,0,13,4,1,"Catholic","High school","Black",NA,NA,NA,1,1,0,0,"Legal guardian"
"1916",0,6,4,1,0,3,3,0,0,14,11,1,"Catholic","Beyond high school","Hispanic",0,0,0,1,1,1,1,"Parent"
"1917",NA,1,1,0,0,3,2,0,0,17,1,0,"Mainline Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1918",0,2,5,0,0,3,3,0,0,16,9,1,"Catholic","High school","White",0,0,1,1,1,1,1,"Parent"
"1919",NA,1,1,0,0,1,2,0,0,16,11,0,"Not religious","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1920",0,3,2,0,0,5,4,1,0,13,5,1,"Black Protestant","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"1921",0,3,6,0,1,5,5,1,1,15,5,1,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"1922",0,1,1,0,0,2,2,0,0,16,6,1,"Catholic","High school","White",0,0,0,1,1,1,1,"Parent"
"1923",0,5,5,0,0,2,4,0,0,14,4,1,"Conservative Protestant","Less than 12th grade","White",0,0,1,1,1,1,1,"Step p."
"1924",NA,6,2,1,0,3,3,0,0,17,NA,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1925",0,5,1,0,0,3,3,0,0,17,11,0,"Catholic","Beyond high school","Hispanic",0,0,0,1,1,1,1,"Parent"
"1926",1,5,2,0,0,5,4,1,0,15,3,1,"Conservative Protestant","Beyond high school","White",1,0,2,1,1,1,1,"Parent"
"1927",0,1,1,0,0,1,1,0,0,13,NA,0,"Not religious",NA,"White",0,0,0,1,1,1,1,"Refused"
"1928",NA,7,NA,1,NA,3,NA,0,NA,16,6,0,"Conservative Protestant","Beyond high school","Other",NA,NA,NA,1,0,0,0,"Parent"
"1929",0,1,1,0,0,1,1,0,0,17,6,0,"Not religious","Beyond high school","White",0,0,1,1,1,1,1,"Parent"
"1930",NA,1,1,0,0,1,1,0,0,17,9,1,"Not religious","High school","White",NA,NA,NA,1,1,0,0,"Parent"
"1931",0,6,4,1,0,2,2,0,0,13,NA,0,"Not disclosed","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1932",NA,5,1,0,0,5,1,1,0,17,4,1,"Catholic","Less than 12th grade","White",NA,NA,NA,1,1,0,0,"Parent"
"1933",0,2,2,0,0,4,2,0,0,17,8,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1934",NA,3,4,0,0,4,5,0,1,15,5,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Legal guardian"
"1935",0,7,NA,1,NA,4,NA,0,NA,16,6,0,"Conservative Protestant","Beyond high school","White",0,0,1,1,0,1,0,"Step p."
"1936",0,7,1,1,0,3,4,0,0,14,3,0,"Conservative Protestant","Beyond high school","White",0,0,1,1,1,1,1,"Parent"
"1937",0,6,6,1,1,4,3,0,0,16,7,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1938",0,4,5,0,0,4,3,0,0,15,4,1,"Conservative Protestant","Beyond high school","White",0,0,1,1,1,1,1,"Step p."
"1939",NA,5,4,0,0,4,3,0,0,17,3,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1940",0,6,NA,1,NA,4,NA,0,NA,14,7,0,"Catholic","Beyond high school","White",0,0,0,1,0,1,0,"Parent"
"1941",NA,6,4,1,0,4,4,0,0,13,4,0,"Catholic","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1942",0,7,6,1,1,4,4,0,0,13,5,0,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"1943",0,1,1,0,0,2,2,0,0,14,10,0,"Not religious","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1944",0,1,1,0,0,3,3,0,0,13,5,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1945",0,4,2,0,0,1,1,0,0,16,6,1,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1946",NA,6,3,1,0,5,3,1,0,17,7,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1947",NA,7,3,1,0,3,5,0,1,16,1,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1948",1,7,7,1,1,5,5,1,1,13,3,1,"Conservative Protestant","High school","White",1,0,2,1,1,1,1,"Parent"
"1949",0,2,5,0,0,3,2,0,0,15,2,0,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"1950",1,2,5,0,0,4,3,0,0,15,8,1,"Mainline Protestant","Beyond high school","White",1,1,3,1,1,1,1,"Parent"
"1951",0,6,5,1,0,4,3,0,0,15,5,1,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"1952",0,6,2,1,0,3,3,0,0,16,10,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1953",0,1,1,0,0,4,4,0,0,16,1,1,"Not religious","Less than 12th grade","White",0,0,1,1,1,1,1,"Parent"
"1954",0,2,NA,0,NA,3,NA,0,NA,16,6,0,"Conservative Protestant","Beyond high school","Black",0,0,1,1,1,1,1,"Parent"
"1955",1,2,NA,0,NA,3,NA,0,NA,17,3,1,"Catholic","Beyond high school","Hispanic",1,0,2,1,0,1,0,"Parent"
"1956",1,5,2,0,0,4,3,0,0,17,2,1,"Black Protestant","High school","Black",1,2,3,1,1,1,1,"Parent"
"1957",0,6,6,1,1,3,3,0,0,16,5,0,"Catholic","High school","White",0,0,0,1,1,1,1,"Parent"
"1958",0,7,7,1,1,5,5,1,1,14,NA,0,"Other religion","High school","White",0,0,0,1,1,1,1,"Parent"
"1959",0,7,7,1,1,3,4,0,0,14,3,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1960",NA,4,NA,0,NA,4,NA,0,NA,17,3,1,"Conservative Protestant","High school","White",NA,NA,NA,1,0,0,0,"Parent"
"1961",NA,1,1,0,0,3,1,0,0,16,4,0,"Not religious","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1962",1,3,NA,0,NA,5,NA,1,NA,15,NA,1,"Black Protestant",NA,"Black",1,0,2,1,0,1,0,"Grandparent"
"1963",NA,1,NA,0,NA,2,NA,0,NA,15,3,0,"Not religious","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1964",NA,1,2,0,0,2,5,0,1,16,3,0,"Black Protestant","High school","Black",NA,NA,NA,1,1,0,0,"Parent"
"1965",0,6,2,1,0,2,2,0,0,16,8,0,"Catholic","High school","White",0,0,0,1,1,1,1,"Parent"
"1966",0,1,1,0,0,2,2,0,0,13,11,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1967",NA,7,7,1,1,3,4,0,0,14,3,0,"Conservative Protestant","Less than 12th grade","White",NA,NA,NA,1,1,0,0,"Parent"
"1968",1,2,2,0,0,3,3,0,0,15,10,1,"Conservative Protestant","Beyond high school","White",1,0,2,1,1,1,1,"Parent"
"1969",0,7,3,1,0,4,4,0,0,15,4,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1970",0,2,1,0,0,3,1,0,0,14,3,0,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"1971",0,1,1,0,0,3,2,0,0,16,3,0,"Conservative Protestant","Beyond high school","White",0,0,1,1,1,1,1,"Parent"
"1972",0,7,7,1,1,5,4,1,0,14,5,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1973",0,7,4,1,0,3,3,0,0,15,10,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Legal guardian"
"1974",0,1,1,0,0,2,1,0,0,14,7,1,"Not religious","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1975",0,5,6,0,1,4,3,0,0,17,6,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1976",0,4,5,0,0,3,3,0,0,15,6,1,"Mainline Protestant","Beyond high school","White",0,0,1,1,1,1,1,"Parent"
"1977",NA,1,NA,0,NA,2,NA,0,NA,15,5,0,"Not religious","Beyond high school","White",NA,NA,NA,1,0,0,0,"Step p."
"1978",0,1,1,0,0,4,3,0,0,17,7,1,"Not religious","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1979",0,6,6,1,1,4,5,0,1,15,11,1,"Catholic","Beyond high school","White",0,0,1,1,1,1,1,"Parent"
"1980",NA,7,5,1,0,4,3,0,0,16,11,1,"Conservative Protestant","High school","White",NA,NA,NA,1,1,0,0,"Parent"
"1981",NA,5,1,0,0,4,5,0,1,14,5,1,"Black Protestant","High school","Black",NA,NA,NA,1,1,0,0,"Parent"
"1982",NA,1,1,0,0,1,1,0,0,13,4,0,"Mainline Protestant","Less than 12th grade","White",NA,NA,NA,1,1,0,0,"Parent"
"1983",0,5,7,0,1,5,5,1,1,14,5,1,"Conservative Protestant","High school","White",0,0,1,1,1,1,1,"Parent"
"1984",NA,6,1,1,0,4,3,0,0,14,9,0,"Mainline Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1985",0,6,6,1,1,5,4,1,0,15,4,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1986",0,1,2,0,0,5,2,1,0,14,2,1,"Not religious","High school","Black",0,0,0,1,1,1,1,"Parent"
"1987",NA,2,1,0,0,3,2,0,0,15,6,1,"Conservative Protestant","Beyond high school","Other",NA,NA,NA,1,1,0,0,"Parent"
"1988",NA,1,NA,0,NA,3,NA,0,NA,15,6,0,"Not religious","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1989",0,5,2,0,0,4,3,0,0,14,11,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1990",0,7,7,1,1,4,5,0,1,15,8,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1991",NA,5,2,0,0,3,3,0,0,13,4,0,"Conservative Protestant","High school","White",NA,NA,NA,1,1,0,0,"Parent"
"1992",NA,1,2,0,0,3,3,0,0,13,11,1,"Not religious","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"1993",0,3,2,0,0,4,4,0,0,15,6,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1994",NA,5,NA,0,NA,5,NA,1,NA,17,3,1,"Black Protestant","High school","Black",NA,NA,NA,1,0,0,0,"Parent"
"1995",NA,2,3,0,0,3,3,0,0,13,10,0,"Catholic","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
